objectid_color,iso_alpha3,country,name_1,name_2,population,whostandard,natstandard,dir_rel_to_toc,pm1998,pm1999,pm2000,pm2001,pm2002,pm2003,pm2004,pm2005,pm2006,pm2007,pm2008,pm2009,pm2010,pm2011,pm2012,pm2013,pm2014,pm2015,pm2016,pm2017,pm2018,pm2019,pm2020,llpp_who5_1998,llpp_who5_1999,llpp_who5_2000,llpp_who5_2001,llpp_who5_2002,llpp_who5_2003,llpp_who5_2004,llpp_who5_2005,llpp_who5_2006,llpp_who5_2007,llpp_who5_2008,llpp_who5_2009,llpp_who5_2010,llpp_who5_2011,llpp_who5_2012,llpp_who5_2013,llpp_who5_2014,llpp_who5_2015,llpp_who5_2016,llpp_who5_2017,llpp_who5_2018,llpp_who5_2019,llpp_who5_2020,llpp_nat_1998,llpp_nat_1999,llpp_nat_2000,llpp_nat_2001,llpp_nat_2002,llpp_nat_2003,llpp_nat_2004,llpp_nat_2005,llpp_nat_2006,llpp_nat_2007,llpp_nat_2008,llpp_nat_2009,llpp_nat_2010,llpp_nat_2011,llpp_nat_2012,llpp_nat_2013,llpp_nat_2014,llpp_nat_2015,llpp_nat_2016,llpp_nat_2017,llpp_nat_2018,llpp_nat_2019,llpp_nat_2020
17435,IND,India,Rajasthan,Bharatpur,2822650,5,40,NorthTOC,61.34,56.299999,61.110001,69.330002,73.120003,76.139999,71.389999,76.059998,71.410004,76.690002,79.290001,80.889999,88.040001,90.269997,80.099998,81.519997,79.43,84.010002,85.910004,84.610001,82.419998,92.629997,90.354134,5.52,5.0300002,5.5,6.3000002,6.6799998,6.9699998,6.5100002,6.96,6.5100002,7.0300002,7.2800002,7.4400001,8.1400003,8.3599997,7.3600001,7.5,7.29,7.7399998,7.9299998,7.8000002,7.5900002,8.5900002,8.3647051,2.0899999,1.6,2.0699999,2.8699999,3.25,3.54,3.0799999,3.53,3.0799999,3.5999999,3.8499999,4.0100002,4.71,4.9299998,3.9300001,4.0700002,3.8599999,4.3099999,4.5,4.3699999,4.1599998,5.1599998,4.9347053
17436,IND,India,Rajasthan,Bhilwara,2685042,5,40,NorthTOC,31.110001,33.049999,28.969999,35.470001,36.110001,40.959999,36.049999,39.41,42.009998,39.959999,38.650002,43.139999,48.330002,48.84,41.700001,47.32,42.099998,42.709999,40.810001,40.779999,38.93,47.23,46.081657,2.5599999,2.75,2.3499999,2.99,3.05,3.52,3.04,3.3699999,3.6300001,3.4300001,3.3,3.74,4.25,4.3000002,3.5999999,4.1500001,3.6400001,3.7,3.51,3.51,3.3199999,4.1399999,4.0260024,0,0,0,0,0.02,0.16,0,0.059999999,0.20999999,0.079999998,0.039999999,0.31999999,0.81999999,0.87,0.2,0.72000003,0.22,0.27000001,0.12,0.13,0.050000001,0.70999998,0.59647185
17437,IND,India,Rajasthan,Bikaner,2291420,5,40,NorthTOC,27.59,26.530001,26.700001,28.389999,31.469999,34.290001,33.66,39.82,43.189999,43.68,35.720001,42.189999,47.200001,39.330002,40.689999,42.5,40.82,51.919998,40.619999,36.869999,37.529999,44.07,44.8479,2.21,2.1099999,2.1300001,2.29,2.5899999,2.8699999,2.8099999,3.4100001,3.74,3.79,3.01,3.6400001,4.1399999,3.3599999,3.5,3.6800001,3.51,4.5999999,3.49,3.1199999,3.1900001,3.8299999,3.9050941,0,0,0,0,0,0,0,0.039999999,0.31,0.36000001,0,0.22,0.70999998,0.07,0.14,0.27000001,0.13,1.17,0.11,0,0.0099999998,0.43000001,0.49445158
17438,IND,India,Rajasthan,Bundi,1173473,5,40,NorthTOC,37.970001,37.880001,34.990002,41.040001,43.599998,47.709999,42.939999,46.59,48.16,47.849998,48.110001,51.029999,56.290001,55.669998,52.25,55.639999,52.48,52.209999,50.650002,49.77,49.34,57.16,57.001892,3.23,3.22,2.9400001,3.53,3.78,4.1900001,3.72,4.0799999,4.23,4.1999998,4.2199998,4.5100002,5.0300002,4.9699998,4.6300001,4.96,4.6500001,4.6300001,4.4699998,4.3899999,4.3499999,5.1100001,5.0961857,0.02,0.0099999998,0,0.15000001,0.38999999,0.76999998,0.31999999,0.66000003,0.81,0.77999997,0.80000001,1.08,1.6,1.54,1.2,1.53,1.23,1.2,1.05,0.95999998,0.93000001,1.6799999,1.6661855
17439,IND,India,Rajasthan,Chittaurgarh,1705032,5,40,NorthTOC,27.58,28.27,26.09,32.630001,32.470001,37.139999,33.73,37.240002,39.389999,37.860001,38.200001,39.68,44.720001,46.349998,41.23,44.98,40,40.509998,39.18,40.889999,38.779999,46.98,44.464802,2.21,2.28,2.0699999,2.71,2.6900001,3.1500001,2.8199999,3.1600001,3.3699999,3.22,3.25,3.4000001,3.8900001,4.0500002,3.55,3.9200001,3.4300001,3.48,3.3499999,3.52,3.3099999,4.1100001,3.8675508,0,0,0,0,0,0,0,0,0.039999999,0,0,0.029999999,0.46000001,0.62,0.14,0.49000001,0.059999999,0.090000004,0.029999999,0.11,0.0099999998,0.68000001,0.43809649
17440,IND,India,Rajasthan,Churu,2578616,5,40,NorthTOC,25.6,24.219999,27.77,32.110001,35.779999,41.220001,38.189999,42.610001,45.259998,45.48,40.919998,45.810001,53.439999,45.549999,44.790001,47.57,45.919998,51.790001,44.509998,43.549999,43.75,48.759998,48.770123,2.02,1.88,2.23,2.6600001,3.02,3.55,3.25,3.6900001,3.95,3.97,3.52,4,4.75,3.97,3.9000001,4.1700001,4.0100002,4.5900002,3.8699999,3.78,3.8,4.29,4.2894721,0,0,0,0,0.02,0.2,0.059999999,0.25999999,0.51999998,0.54000002,0.16,0.56999999,1.3200001,0.55000001,0.47,0.74000001,0.57999998,1.16,0.44,0.38999999,0.38999999,0.86000001,0.8594721
17441,IND,India,Rajasthan,Dausa,1844763,5,40,NorthTOC,46.09,43.939999,44.060001,50.43,54.709999,59.240002,52.380001,56.709999,54.560001,58.52,58.599998,60.509998,65.720001,65.220001,59.080002,61.84,58.16,61.07,64.050003,58.639999,58.189999,67.940002,66.813637,4.0300002,3.8199999,3.8299999,4.4499998,4.8699999,5.3200002,4.6399999,5.0700002,4.8600001,5.2399998,5.25,5.4400001,5.9499998,5.9000001,5.3000002,5.5700002,5.21,5.4899998,5.79,5.2600002,5.21,6.1700001,6.0577359,0.60000002,0.38999999,0.41999999,1.02,1.4400001,1.89,1.21,1.64,1.4299999,1.8099999,1.8200001,2.01,2.52,2.47,1.87,2.1400001,1.78,2.0599999,2.3599999,1.83,1.78,2.74,2.6277361
17442,IND,India,Rajasthan,Dhaulpur,1330309,5,40,NorthTOC,60.68,57.919998,57.450001,64.989998,72.779999,73.970001,69.629997,73.75,69.849998,75.489998,80.449997,81.739998,83.199997,86.510002,79.830002,81.949997,78.300003,80.400002,81.32,82.769997,80.879997,92.650002,95.451309,5.46,5.1900001,5.1399999,5.8800001,6.6399999,6.7600002,6.3299999,6.7399998,6.3600001,6.9099998,7.3899999,7.52,7.6599998,7.9899998,7.3299999,7.54,7.1799998,7.3899999,7.48,7.6199999,7.4400001,8.5900002,8.8642282,2.03,1.76,1.71,2.45,3.21,3.3299999,2.9000001,3.3099999,2.9300001,3.48,3.96,4.0900002,4.23,4.5599999,3.9000001,4.1100001,3.75,3.96,4.0500002,4.1900001,4.0100002,5.1599998,5.4342284
17443,IND,India,Rajasthan,Dungarpur,1530593,5,40,NorthTOC,27.610001,28.18,26.43,30.09,29.09,31.959999,29.84,32.880001,34.080002,33.66,33.889999,33.75,37.599998,37.959999,34.709999,36.799999,36.450001,34.639999,34.549999,37.650002,34.119999,41.849998,39.686146,2.22,2.27,2.0999999,2.46,2.3599999,2.6400001,2.4300001,2.73,2.8499999,2.8099999,2.8299999,2.8199999,3.1900001,3.23,2.9100001,3.1199999,3.0799999,2.9100001,2.9000001,3.2,2.8499999,3.6099999,3.3992422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029999999,0,0,0,0,0,0.0099999998,0,0.22,0.070685834
17444,IND,India,Rajasthan,Ganganagar,2342204,5,40,NorthTOC,30.67,31.209999,35.209999,34.900002,38.169998,43.200001,41.23,44.43,50.389999,51.5,43.720001,42.93,56.529999,48.02,49.130001,48,50.130001,58.16,47.459999,44.080002,45.099998,48.790001,52.612782,2.52,2.5699999,2.96,2.9300001,3.25,3.74,3.55,3.8599999,4.4499998,4.5599999,3.79,3.72,5.0500002,4.2199998,4.3200002,4.21,4.4200001,5.21,4.1599998,3.8299999,3.9300001,4.29,4.6660523,0,0,0.029999999,0.050000001,0.18000001,0.47999999,0.28,0.47,1.02,1.13,0.43000001,0.30000001,1.62,0.80000001,0.89999998,0.79000002,0.99000001,1.78,0.74000001,0.44999999,0.56999999,0.86000001,1.236711
17445,IND,India,Rajasthan,Hanumangarh,1777659,5,40,NorthTOC,36.450001,35.869999,39.639999,40.43,43.880001,51.02,48.029999,50.34,55.990002,58.919998,50.759998,53.709999,65.870003,58.310001,57.470001,57.18,59.900002,61.560001,55.84,57.669998,55.900002,60.669998,61.461571,3.0799999,3.02,3.3900001,3.47,3.8099999,4.5100002,4.2199998,4.4400001,5,5.2800002,4.48,4.77,5.9699998,5.2199998,5.1399999,5.1100001,5.3800001,5.54,4.98,5.1599998,4.9899998,5.46,5.5332341,0.039999999,0.02,0.2,0.2,0.44999999,1.08,0.79000002,1.01,1.5700001,1.85,1.05,1.34,2.54,1.79,1.71,1.6799999,1.95,2.1099999,1.55,1.73,1.5599999,2.03,2.1032341
17446,IND,India,Rajasthan,Jaipur,7325172,5,40,NorthTOC,39.610001,39.18,37.790001,43.459999,47.060001,50.650002,44.810001,48.560001,50.389999,50.939999,49.48,52.900002,59.310001,55.93,51.619999,55.900002,52.040001,54.18,56.560001,51.860001,51.040001,59.470001,59.294807,3.3900001,3.3499999,3.21,3.77,4.1199999,4.4699998,3.9000001,4.27,4.4499998,4.5,4.3600001,4.6900001,5.3200002,4.9899998,4.5700002,4.9899998,4.6100001,4.8200002,5.0500002,4.5900002,4.5100002,5.3400002,5.3208909,0.079999998,0.050000001,0.029999999,0.34,0.69,1.04,0.47,0.83999997,1.02,1.0700001,0.93000001,1.26,1.89,1.5599999,1.14,1.5599999,1.1799999,1.39,1.62,1.16,1.08,1.91,1.890891
17447,IND,India,Rajasthan,Jaisalmer,752100,5,40,NorthTOC,24.690001,24.59,25.4,26.889999,30.74,31.690001,30.65,36.549999,42.18,35.330002,33.310001,39.82,39.669998,35.259998,33.470001,37.720001,35.43,47.209999,37.16,36.439999,34.799999,39.060001,42.312603,1.9299999,1.92,2,2.1500001,2.52,2.6199999,2.51,3.0899999,3.6400001,2.97,2.77,3.4100001,3.4000001,2.97,2.79,3.21,2.98,4.1399999,3.1500001,3.0799999,2.9200001,3.3399999,3.6566348,0,0,0,0,0,0,0,0,0.22,0,0,0.059999999,0.07,0,0,0.02,0,0.70999998,0,0,0,0.050000001,0.26016626
17448,IND,India,Rajasthan,Jalor,2037076,5,40,NorthTOC,30.540001,31.93,28.530001,32.290001,33.110001,35.849998,33.400002,35.759998,39.139999,34.259998,34.040001,35.299999,38.32,36.68,33.34,35.860001,34.509998,39.43,33.5,33.98,31.76,39.639999,40.38718,2.5,2.6400001,2.3099999,2.6700001,2.76,3.02,2.78,3.01,3.3499999,2.8699999,2.8499999,2.97,3.27,3.0999999,2.78,3.02,2.8900001,3.3699999,2.79,2.8399999,2.6199999,3.3900001,3.4679437,0,0,0,0,0,0.02,0,0.0099999998,0.079999998,0,0,0.0099999998,0.090000004,0.039999999,0,0.02,0,0.12,0,0,0,0.12,0.14216895
17449,IND,India,Rajasthan,Jhalawar,1587132,5,40,NorthTOC,26.09,26.879999,28.4,32.5,35.040001,39.57,36.130001,38.91,40.560001,41.59,41.959999,42.43,44.990002,49.459999,44.169998,47.369999,44.290001,43.450001,43.990002,45.959999,43.759998,51.169998,48.825562,2.0699999,2.1400001,2.29,2.7,2.9400001,3.3900001,3.05,3.3199999,3.48,3.5899999,3.6199999,3.6700001,3.9200001,4.3600001,3.8399999,4.1500001,3.8499999,3.77,3.8199999,4.0100002,3.8,4.52,4.2949052,0,0,0,0,0,0.039999999,0,0.02,0.090000004,0.17,0.2,0.23999999,0.49000001,0.93000001,0.41,0.72000003,0.41999999,0.34,0.38999999,0.57999998,0.37,1.09,0.86490518
17450,IND,India,Rajasthan,Jhunjhunu,2339285,5,40,NorthTOC,33.810001,32.950001,36.950001,40.939999,44.310001,49.880001,43.490002,46.619999,49.43,49.349998,46.880001,51.720001,58.919998,53.060001,49.619999,53.18,49.689999,54.5,51.200001,48.799999,51.860001,56.25,53.766449,2.8199999,2.74,3.1300001,3.52,3.8499999,4.4000001,3.77,4.0799999,4.3499999,4.3499999,4.0999999,4.5799999,5.2800002,4.71,4.3699999,4.7199998,4.3800001,4.8499999,4.5300002,4.29,4.5900002,5.02,4.7791119,0,0,0.059999999,0.18000001,0.44,0.97000003,0.38,0.64999998,0.92000002,0.92000002,0.68000001,1.15,1.85,1.28,0.94,1.29,0.94999999,1.42,1.1,0.86000001,1.16,1.59,1.3491119
17451,IND,India,Rajasthan,Jodhpur,4076912,5,40,NorthTOC,33.59,33.529999,30.129999,34.439999,37.029999,39.630001,36.970001,41.259998,46.360001,43.220001,39.75,44.77,47.18,44.84,41.689999,44.09,41.27,50.349998,42.080002,39.630001,38.669998,47.450001,47.956863,2.8,2.8,2.46,2.8800001,3.1400001,3.3900001,3.1300001,3.55,4.0500002,3.75,3.4100001,3.9000001,4.1300001,3.9000001,3.5999999,3.8299999,3.55,4.4400001,3.6300001,3.3900001,3.3,4.1599998,4.2097726,0,0,0,0,0.029999999,0.11,0.0099999998,0.19,0.62,0.34,0.090000004,0.47,0.70999998,0.50999999,0.23,0.40000001,0.19,1.01,0.25,0.07,0.0099999998,0.73000002,0.78007334
17452,IND,India,Rajasthan,Karauli,1662416,5,40,NorthTOC,46.66,43.84,44.189999,50.290001,56.259998,58.619999,53.119999,57.27,54.099998,59.650002,61.209999,62.799999,65.75,65.980003,60.84,62.009998,58.189999,61.459999,62.610001,59.610001,59.380001,69.260002,70.335922,4.0799999,3.8099999,3.8399999,4.4400001,5.02,5.2600002,4.7199998,5.1199999,4.8099999,5.3600001,5.5100002,5.6599998,5.9499998,5.98,5.4699998,5.5900002,5.21,5.5300002,5.6500001,5.3499999,5.3299999,6.3000002,6.4029207,0.67000002,0.41999999,0.47999999,1.01,1.59,1.83,1.29,1.6900001,1.38,1.9299999,2.0799999,2.23,2.52,2.55,2.04,2.1600001,1.78,2.0999999,2.22,1.92,1.9,2.8699999,2.9729207
17453,IND,India,Rajasthan,Kota,2201639,5,40,NorthTOC,35.119999,34.380001,33.240002,38.830002,41.290001,45.41,41.509998,44.77,46.349998,46.52,47.779999,49.099998,53.84,54.360001,50.869999,53.669998,50.73,50.029999,49.360001,49.459999,49.110001,56.299999,55.568748,2.95,2.8800001,2.77,3.3099999,3.5599999,3.96,3.5799999,3.9000001,4.0500002,4.0700002,4.1900001,4.3200002,4.79,4.8400002,4.5,4.77,4.48,4.4099998,4.3499999,4.3600001,4.3200002,5.0300002,4.9557371,0.039999999,0,0,0.1,0.20999999,0.54000002,0.2,0.47999999,0.63,0.63999999,0.75999999,0.88999999,1.36,1.41,1.0700001,1.34,1.05,0.98000002,0.92000002,0.93000001,0.88999999,1.6,1.5257373
17454,IND,India,Rajasthan,Nagaur,3663184,5,40,NorthTOC,32.650002,32.57,31.6,37.259998,40.5,42.299999,39.290001,45.34,47.240002,46.099998,41.459999,47.240002,52.02,47.09,43.060001,48.57,45.919998,51.310001,45.009998,42.130001,41.869999,48.98,50.651085,2.71,2.7,2.6099999,3.1600001,3.48,3.6600001,3.3599999,3.95,4.1399999,4.0300002,3.5699999,4.1399999,4.6100001,4.1199999,3.73,4.27,4.0100002,4.54,3.9200001,3.6400001,3.6099999,4.3099999,4.4738064,0,0,0,0.029999999,0.18000001,0.25999999,0.059999999,0.51999998,0.70999998,0.60000002,0.18000001,0.70999998,1.1799999,0.69,0.30000001,0.83999997,0.57999998,1.11,0.49000001,0.23999999,0.20999999,0.88,1.0438064
17455,IND,India,Rajasthan,Pali,2255775,5,40,NorthTOC,32.110001,33.27,29.01,34.799999,35.84,40.310001,36.57,39.52,43.02,39.419998,36.540001,40.16,44.34,43.349998,37.759998,42.130001,39.540001,42.77,38.369999,37.240002,35.669998,44.549999,44.077301,2.6600001,2.77,2.3499999,2.9200001,3.02,3.46,3.0899999,3.3800001,3.73,3.3699999,3.0899999,3.45,3.8499999,3.76,3.21,3.6400001,3.3900001,3.7,3.27,3.1600001,3.01,3.8800001,3.8295755,0,0,0,0,0.02,0.19,0.02,0.14,0.36000001,0.14,0.02,0.19,0.44999999,0.36000001,0.050000001,0.28,0.13,0.34999999,0.090000004,0.039999999,0.0099999998,0.46000001,0.42407027
17456,IND,India,Rajasthan,Pratapgarh,964799,5,40,NorthTOC,21.77,21.379999,22.58,27.98,28.950001,33.139999,30.799999,33.759998,35.650002,35.09,36.18,36.970001,39.450001,42.91,38.48,41.220001,39.040001,38.23,37.68,41.34,38.48,46.650002,42.682976,1.64,1.61,1.72,2.25,2.3499999,2.76,2.53,2.8199999,3,2.95,3.0599999,3.1300001,3.3800001,3.71,3.28,3.55,3.3399999,3.26,3.2,3.5599999,3.28,4.0799999,3.6929317,0,0,0,0,0,0,0,0,0,0,0,0,0.050000001,0.28999999,0.029999999,0.15000001,0.02,0.02,0.02,0.15000001,0.02,0.64999998,0.26560926
17457,IND,India,Rajasthan,Rajsamand,1233022,5,40,NorthTOC,25.67,25.73,23.139999,30.02,29.309999,34.610001,31.51,34.450001,37.299999,34.990002,33.240002,35.970001,40.889999,42.349998,35.529999,40.709999,37.220001,37.900002,36.07,35.599998,34.259998,42.34,40.48069,2.03,2.03,1.78,2.45,2.3800001,2.9000001,2.5999999,2.8900001,3.1700001,2.9400001,2.77,3.03,3.52,3.6600001,2.99,3.5,3.1600001,3.22,3.04,3,2.8699999,3.6600001,3.4771078,0,0,0,0,0,0,0,0,0.0099999998,0,0,0,0.17,0.27000001,0,0.15000001,0,0.0099999998,0,0,0,0.27000001,0.13533826
17458,IND,India,Rajasthan,Sawai Madhopur,1393486,5,40,NorthTOC,44.369999,42.349998,40.310001,47.169998,52.669998,55.080002,49.939999,53.779999,52.41,55.599998,55.400002,58.48,62.610001,61.93,57.990002,61.259998,57.349998,57.77,58.34,54.84,55.740002,64.43,64.190125,3.8599999,3.6600001,3.46,4.1300001,4.6700001,4.9099998,4.4000001,4.7800002,4.6500001,4.96,4.9400001,5.2399998,5.6500001,5.5799999,5.1900001,5.5100002,5.1300001,5.1700001,5.23,4.8800001,4.9699998,5.8200002,5.8006325,0.43000001,0.25999999,0.12,0.69999999,1.24,1.48,0.97000003,1.35,1.22,1.53,1.51,1.8099999,2.22,2.1500001,1.76,2.0799999,1.7,1.74,1.8,1.45,1.54,2.3900001,2.3706326
17459,IND,India,Rajasthan,Sikar,2950205,5,40,NorthTOC,31.67,31.290001,32.880001,38.459999,41.59,44.990002,39.799999,44.049999,46.459999,45.200001,43.5,47.25,53.869999,48.25,45.470001,50.09,46.099998,49.959999,48.799999,44.599998,45.689999,51.02,50.804741,2.6099999,2.5799999,2.73,3.28,3.5899999,3.9200001,3.4100001,3.8299999,4.0599999,3.9400001,3.77,4.1399999,4.79,4.2399998,3.97,4.4200001,4.0300002,4.4099998,4.29,3.8800001,3.99,4.5100002,4.4888644,0,0,0,0.050000001,0.19,0.49000001,0.079999998,0.40000001,0.63,0.50999999,0.34,0.70999998,1.36,0.81,0.54000002,0.99000001,0.60000002,0.98000002,0.86000001,0.44999999,0.56,1.08,1.0588646
17460,IND,India,Rajasthan,Sirohi,1145163,5,40,NorthTOC,24.76,25.459999,22.33,27.15,26.049999,30.219999,28.52,30.15,33.700001,30.73,29.370001,30.709999,35.139999,34.919998,30.299999,33.459999,32.389999,33.16,30.73,31.559999,29.93,36.73,35.653114,1.9400001,2.01,1.7,2.1700001,2.0599999,2.47,2.3,2.46,2.8099999,2.52,2.3900001,2.52,2.95,2.9300001,2.48,2.79,2.6800001,2.76,2.52,2.5999999,2.4400001,3.1099999,3.004005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099999998,0.0060710828
17461,IND,India,Rajasthan,Tonk,1576570,5,40,NorthTOC,42.919998,42.290001,39.049999,45.040001,49.650002,52.25,45.990002,50.130001,51.150002,51.580002,49.27,53.830002,58.439999,57,53.299999,57.990002,54.34,54.82,54.529999,51.130001,50,59.439999,59.132896,3.72,3.6500001,3.3399999,3.9200001,4.3800001,4.6300001,4.02,4.4200001,4.52,4.5599999,4.3400002,4.79,5.2399998,5.0999999,4.73,5.1900001,4.8400002,4.8800001,4.8499999,4.52,4.4099998,5.3400002,5.3050237,0.30000001,0.23,0.029999999,0.49000001,0.94999999,1.2,0.58999997,0.99000001,1.09,1.13,0.91000003,1.36,1.8099999,1.67,1.3,1.76,1.41,1.45,1.42,1.09,0.98000002,1.91,1.8750238
17462,IND,India,Rajasthan,Udaipur,3413412,5,40,NorthTOC,22.780001,22.48,20.48,26.93,25.92,30.82,28.549999,31.530001,34.060001,32.720001,32.509998,33.169998,36.970001,39.48,34.599998,38.150002,35.310001,35.299999,34.419998,35.59,33.34,40.650002,38.938763,1.74,1.71,1.52,2.1500001,2.05,2.53,2.3099999,2.5999999,2.8499999,2.72,2.7,2.76,3.1300001,3.3800001,2.9000001,3.25,2.97,2.97,2.8800001,3,2.78,3.49,3.3259985,0,0,0,0,0,0,0,0,0,0,0,0,0.0099999998,0.090000004,0,0.029999999,0,0,0,0,0,0.16,0.068295062
17530,IND,India,Tripura,Dhalai,406984,5,40,NorthTOC,37.279999,35.259998,40.689999,40.610001,40.220001,43.91,43.169998,43.959999,50.009998,46.220001,46.669998,53.009998,48.66,53.34,53.009998,46.98,53.5,51.040001,56.650002,46.41,62.189999,52.549999,55.852623,3.1600001,2.97,3.5,3.49,3.45,3.8099999,3.74,3.8199999,4.4099998,4.04,4.0799999,4.6999998,4.2800002,4.7399998,4.71,4.1100001,4.75,4.5100002,5.0599999,4.0599999,5.5999999,4.6599998,4.9835567,0,0,0.1,0.090000004,0.050000001,0.38,0.31,0.38999999,0.98000002,0.61000001,0.64999998,1.27,0.85000002,1.3099999,1.28,0.68000001,1.3200001,1.08,1.63,0.63,2.1700001,1.23,1.553557
17531,IND,India,Tripura,Gomati,571958,5,40,NorthTOC,44.540001,45.130001,46.169998,48.09,46.810001,50.91,51.23,52.349998,57.57,54.009998,57.060001,63.200001,57.439999,61.82,60.200001,54.360001,66.129997,61.509998,65.440002,55.490002,75.559998,62.509998,69.983368,3.8800001,3.9300001,4.0300002,4.2199998,4.0999999,4.5,4.5300002,4.6399999,5.1500001,4.8000002,5.0999999,5.6999998,5.1399999,5.5700002,5.4099998,4.8400002,5.9899998,5.54,5.9200001,4.9499998,6.9099998,5.6399999,6.3683701,0.44999999,0.50999999,0.60000002,0.79000002,0.67000002,1.0700001,1.1,1.21,1.72,1.37,1.67,2.27,1.71,2.1400001,1.98,1.41,2.5599999,2.1099999,2.49,1.52,3.48,2.21,2.9383702
17532,IND,India,Tripura,Khowai,468102,5,40,NorthTOC,40.990002,40.290001,44.990002,46.619999,44.970001,48.209999,48.459999,49.419998,53.82,50.470001,52.169998,59.68,55.77,59.900002,59.77,51.669998,60.540001,58.41,63.34,53.23,71.370003,58.639999,61.983044,3.53,3.46,3.9200001,4.0799999,3.9200001,4.23,4.2600002,4.3499999,4.7800002,4.46,4.6199999,5.3600001,4.98,5.3800001,5.3699999,4.5700002,5.4400001,5.23,5.7199998,4.73,6.5,5.2600002,5.5843382,0.1,0.050000001,0.49000001,0.64999998,0.49000001,0.80000001,0.82999998,0.92000002,1.35,1.03,1.1900001,1.9299999,1.55,1.95,1.9400001,1.14,2.01,1.8,2.29,1.3,3.0699999,1.83,2.1543384
17533,IND,India,Tripura,North Tripura,283323,5,40,NorthTOC,33.459999,31.25,36.43,34.990002,35.380001,38.900002,38.279999,38.759998,44.41,41.709999,41.540001,46.830002,45.220001,48.02,46.82,41.07,45.630001,43.740002,47.279999,40.049999,52.689999,45.650002,48.170383,2.79,2.5699999,3.0799999,2.9400001,2.98,3.3199999,3.26,3.3099999,3.8599999,3.5999999,3.5799999,4.0999999,3.9400001,4.2199998,4.0999999,3.53,3.98,3.8,4.1399999,3.4300001,4.6700001,3.98,4.2306976,0,0,0,0,0,0.0099999998,0,0.02,0.43000001,0.17,0.17,0.67000002,0.50999999,0.79000002,0.67000002,0.11,0.55000001,0.37,0.70999998,0.050000001,1.24,0.55000001,0.80069774
17534,IND,India,Tripura,Sepahijala,395725,5,40,NorthTOC,48.599998,50.150002,51.919998,54.830002,53.389999,56.439999,58.950001,61.009998,64.07,62.07,65.269997,72.139999,67.739998,70.269997,68.57,62.220001,72.040001,68.739998,72.209999,63.25,84.769997,69.919998,77.40757,4.27,4.4200001,4.5999999,4.8800001,4.7399998,5.04,5.29,5.4899998,5.79,5.5900002,5.9099998,6.5799999,6.1500001,6.4000001,6.23,5.6100001,6.5700002,6.25,6.5900002,5.71,7.8200002,6.3600001,7.0959415,0.83999997,0.99000001,1.17,1.45,1.3099999,1.61,1.86,2.0599999,2.3599999,2.1600001,2.48,3.1500001,2.72,2.97,2.8,2.1800001,3.1400001,2.8199999,3.1600001,2.28,4.3899999,2.9300001,3.6659417
17535,IND,India,Tripura,South Tripura,368252,5,40,SouthTOC,48.540001,49.900002,51.029999,52.48,51.689999,55.360001,55.799999,57.889999,63.52,60.459999,62.029999,68.959999,61.84,66.07,65.75,59.27,70.360001,66.720001,70.790001,60.93,81.290001,68.910004,75.395782,4.27,4.4000001,4.5100002,4.6500001,4.5799999,4.9400001,4.98,5.1799998,5.7399998,5.4299998,5.5900002,6.27,5.5700002,5.98,5.9499998,5.3200002,6.4099998,6.0500002,6.4499998,5.48,7.48,6.2600002,6.8987865,0.83999997,0.97000003,1.08,1.22,1.15,1.51,1.55,1.75,2.3099999,2,2.1600001,2.8399999,2.1400001,2.55,2.52,1.89,2.98,2.6199999,3.02,2.05,4.0500002,2.8299999,3.4687865
17536,IND,India,Tripura,Unokoti,462926,5,40,NorthTOC,36.810001,35,40.619999,38.740002,39.299999,42.959999,42.23,43.68,48.810001,45.450001,45.799999,51.459999,48.93,52.220001,51.150002,45.099998,49.299999,47.900002,52.459999,44.369999,57.66,50.130001,53.159164,3.1199999,2.9400001,3.49,3.3099999,3.3599999,3.72,3.6500001,3.79,4.29,3.96,4,4.5500002,4.3099999,4.6300001,4.52,3.9300001,4.3400002,4.1999998,4.6500001,3.8599999,5.1599998,4.4200001,4.7195983,0,0,0.090000004,0,0.0099999998,0.30000001,0.22,0.37,0.86000001,0.52999997,0.56999999,1.12,0.88,1.2,1.09,0.5,0.91000003,0.76999998,1.22,0.43000001,1.73,0.99000001,1.2895982
17537,IND,India,Tripura,West Tripura,978625,5,40,NorthTOC,47.130001,48.099998,51.869999,55.110001,54.110001,56.48,58.439999,61.310001,63.810001,62.09,64.790001,71.709999,68.650002,71.239998,72.269997,63.080002,71.25,70,72.769997,64.519997,84.220001,69.889999,74.280197,4.1300001,4.2199998,4.5900002,4.9099998,4.8099999,5.0500002,5.2399998,5.52,5.7600002,5.5999999,5.8600001,6.54,6.2399998,6.4899998,6.5900002,5.6900001,6.4899998,6.3699999,6.6399999,5.8299999,7.7600002,6.3600001,6.7894592,0.69999999,0.79000002,1.16,1.48,1.38,1.62,1.8099999,2.0899999,2.3299999,2.1700001,2.4300001,3.1099999,2.8099999,3.0599999,3.1600001,2.26,3.0599999,2.9400001,3.21,2.4000001,4.3299999,2.9300001,3.3594592
