level,id,name0,name1,name,population,pm2023,pm2022,pm2021,pm2020,pm2019,pm2018,pm2017,pm2016,pm2015,pm2014,pm2013,pm2012,pm2011,pm2010,pm2009,pm2008,pm2007,pm2006,pm2005,pm2004,pm2003,pm2002,pm2001,pm2000,pm1999,pm1998,who2023,who2022,who2021,who2020,who2019,who2018,who2017,who2016,who2015,who2014,who2013,who2012,who2011,who2010,who2009,who2008,who2007,who2006,who2005,who2004,who2003,who2002,who2001,who2000,who1999,who1998,nat2023,nat2022,nat2021,nat2020,nat2019,nat2018,nat2017,nat2016,nat2015,nat2014,nat2013,nat2012,nat2011,nat2010,nat2009,nat2008,nat2007,nat2006,nat2005,nat2004,nat2003,nat2002,nat2001,nat2000,nat1999,nat1998
2,17766,India,Punjab,Sangrur,1843694,48.79,49.57,56.59,53,50.26,56.98,58.62,64.71,61.37,51.31,55.94,55.35,65.16,64.59,51.05,51.36,48.72,46.9,48.34,45.39,46.85,39.91,35.42,33.43,28.92,29.57,4.3,4.4,5.1,4.7,4.4,5.1,5.3,5.9,5.5,4.5,5,4.9,5.9,5.8,4.5,4.5,4.3,4.1,4.2,4,4.1,3.4,3,2.8,2.3,2.4,0.9,0.9,1.6,1.3,1,1.7,1.8,2.4,2.1,1.1,1.6,1.5,2.5,2.4,1.1,1.1,0.9,0.7,0.8,0.5,0.7,0,0,0,0,0
2,17945,India,Uttar Pradesh,Sant Kabir Nagar,1706121,56.54,62.66,65.16,63.3,65.53,68.61,69.64,81.07,70.85,58.78,67.22,67.68,73.95,64.7,64.58,67.5,61.84,60.76,54.56,53.6,53.49,48.45,55.14,46.98,37.36,40.08,5.1,5.7,5.9,5.7,5.9,6.2,6.3,7.5,6.5,5.3,6.1,6.1,6.8,5.9,5.8,6.1,5.6,5.5,4.9,4.8,4.8,4.3,4.9,4.1,3.2,3.4,1.6,2.2,2.5,2.3,2.5,2.8,2.9,4,3,1.8,2.7,2.7,3.3,2.4,2.4,2.7,2.1,2,1.4,1.3,1.3,0.8,1.5,0.7,0,0
2,17539,India,Jharkhand,Saraikela-kharsawan,1233716,51.44,45.68,59.9,57.97,56,52.37,56.63,56.94,54.61,54.26,54.31,52.26,57.68,48.64,51.24,55.22,47.23,42.5,39.17,39.61,36.41,35.82,33.84,31.63,27.64,26.09,4.6,4,5.4,5.2,5,4.6,5.1,5.1,4.9,4.8,4.8,4.6,5.2,4.3,4.5,4.9,4.1,3.7,3.3,3.4,3.1,3,2.8,2.6,2.2,2.1,1.1,0.6,2,1.8,1.6,1.2,1.6,1.7,1.4,1.4,1.4,1.2,1.7,0.8,1.1,1.5,0.7,0.2,0,0,0,0,0,0,0,0
2,17390,India,Bihar,Saran,4812330,67.98,77.24,74.31,70.98,79.34,86.84,83.89,93.52,79.39,80.9,83.28,82.24,82.68,71.79,75.76,77.35,70.16,67.83,60.22,61.11,61.16,57.04,63.58,54.11,47.47,46.37,6.2,7.1,6.8,6.5,7.3,8,7.7,8.7,7.3,7.4,7.7,7.6,7.6,6.5,6.9,7.1,6.4,6.2,5.4,5.5,5.5,5.1,5.7,4.8,4.2,4.1,2.7,3.6,3.4,3,3.9,4.6,4.3,5.2,3.9,4,4.2,4.1,4.2,3.1,3.5,3.7,3,2.7,2,2.1,2.1,1.7,2.3,1.4,0.7,0.6
2,17668,India,Maharashtra,Satara,3437382,29.33,28.73,31.99,29.39,25.96,29.11,28.49,28.58,28.66,28.12,24.67,25,25.75,26.23,25.6,25.65,23.58,22.7,22.27,19.11,19.17,18.72,17,15.76,10.97,10.99,2.4,2.3,2.6,2.4,2.1,2.4,2.3,2.3,2.3,2.3,1.9,2,2,2.1,2,2,1.8,1.7,1.7,1.4,1.4,1.3,1.2,1.1,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17626,India,Madhya Pradesh,Satna,2601103,32.77,30.96,37.39,35.97,37.33,34.82,38.18,38.23,33.37,32.38,35.83,32.98,35.44,30.58,29.28,33.85,28.72,24.97,25.47,25.69,25.55,23.01,22.12,19.93,19.8,18.41,2.7,2.5,3.2,3,3.2,2.9,3.3,3.3,2.8,2.7,3,2.7,3,2.5,2.4,2.8,2.3,2,2,2,2,1.8,1.7,1.5,1.5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17798,India,Rajasthan,Sawai Madhopur,1486651,42.8,37.53,44.72,44.03,46.87,40.81,43.12,42.6,42.84,39.93,42.27,42.05,43.52,44.92,42.45,40.9,39.4,37.08,37.41,34.02,36.46,33.74,30.97,27.48,26.61,27.48,3.7,3.2,3.9,3.8,4.1,3.5,3.7,3.7,3.7,3.4,3.7,3.6,3.8,3.9,3.7,3.5,3.4,3.1,3.2,2.8,3.1,2.8,2.5,2.2,2.1,2.2,0.3,0,0.5,0.4,0.7,0.1,0.3,0.3,0.3,0,0.2,0.2,0.3,0.5,0.2,0.1,0,0,0,0,0,0,0,0,0,0
2,17627,India,Madhya Pradesh,Sehore,1519523,37.85,35.26,41.22,38.64,39.29,39.39,39.96,36.71,36.82,37.07,36.8,33.7,36.37,32.26,32.84,33.44,31.2,30.52,27.59,25.87,27.08,24.66,24.57,21.86,18.42,19.36,3.2,3,3.5,3.3,3.4,3.4,3.4,3.1,3.1,3.1,3.1,2.8,3.1,2.7,2.7,2.8,2.6,2.5,2.2,2,2.2,1.9,1.9,1.7,1.3,1.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17680,India,Manipur,Senapati,530849,20.94,20.46,25.13,22.93,22.06,26.57,21.7,22.91,23.45,21.89,22.66,25.33,22.46,20.01,24.2,19.82,21.78,24.07,20.32,19.93,19.46,18.7,17.6,18.75,18.2,17.54,1.6,1.5,2,1.8,1.7,2.1,1.6,1.8,1.8,1.7,1.7,2,1.7,1.5,1.9,1.5,1.6,1.9,1.5,1.5,1.4,1.3,1.2,1.3,1.3,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17628,India,Madhya Pradesh,Seoni,1616224,34.17,32.73,39.75,36.69,35.97,36.23,36.68,35.51,35.73,33.54,34.77,29.16,33.76,29.99,31.92,32.82,30.75,27.69,24.62,25.65,25.17,23.85,24.76,21.6,16.03,15.16,2.9,2.7,3.4,3.1,3,3.1,3.1,3,3,2.8,2.9,2.4,2.8,2.4,2.6,2.7,2.5,2.2,1.9,2,2,1.8,1.9,1.6,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17876,India,Tripura,Sepahijala,426070,53.42,48.11,59.92,57.2,53.66,65.94,50.65,52.75,56.09,57.31,49.45,54.59,51.67,53.86,56.16,48.78,48.22,49.88,46.11,45.12,43.68,39.54,41.73,40.28,36.08,35.51,4.7,4.2,5.4,5.1,4.8,6,4.5,4.7,5,5.1,4.4,4.9,4.6,4.8,5,4.3,4.2,4.4,4,3.9,3.8,3.4,3.6,3.5,3,3,1.3,0.8,2,1.7,1.3,2.5,1,1.2,1.6,1.7,0.9,1.4,1.1,1.4,1.6,0.9,0.8,1,0.6,0.5,0.4,0,0.2,0,0,0
2,17701,India,Mizoram,Serchhip,84218,20.69,19.81,26.45,22.11,20.84,25.66,19.18,22.11,23.87,22.19,20.71,25.44,24.51,23.03,27.6,22.05,24.53,28.74,22.49,22.9,22.36,20.93,20.51,21.8,18.66,17.92,1.5,1.5,2.1,1.7,1.6,2,1.4,1.7,1.8,1.7,1.5,2,1.9,1.8,2.2,1.7,1.9,2.3,1.7,1.8,1.7,1.6,1.5,1.6,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17629,India,Madhya Pradesh,Shahdol,1716716,31.58,33.92,37.13,33.17,35.9,33.31,34.93,34.9,32.57,32.06,33.01,29.39,33,29.2,30.95,33.49,30.55,26.71,24.82,25.68,25,23.26,23.49,20.24,15.55,14.87,2.6,2.8,3.1,2.8,3,2.8,2.9,2.9,2.7,2.7,2.7,2.4,2.7,2.4,2.5,2.8,2.5,2.1,1.9,2,2,1.8,1.8,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17767,India,Punjab,Shahid Bhagat Singh Nagar,707572,44.12,44.35,47.97,46.72,45.7,46.52,49.53,54.2,48.99,42.03,45.23,44.41,49.92,46.58,40.96,44.49,40.73,39.43,38.08,36.25,36.39,32.7,31.82,30.93,25.68,27.6,3.8,3.9,4.2,4.1,4,4.1,4.4,4.8,4.3,3.6,3.9,3.9,4.4,4.1,3.5,3.9,3.5,3.4,3.2,3.1,3.1,2.7,2.6,2.5,2,2.2,0.4,0.4,0.8,0.7,0.6,0.6,0.9,1.4,0.9,0.2,0.5,0.4,1,0.6,0.1,0.4,0.1,0,0,0,0,0,0,0,0,0
2,17946,India,Uttar Pradesh,Shahjahanpur,3519057,56.05,64.36,66.16,58.95,61.2,65.87,70.31,74,70.64,61.17,68.1,63.18,76.83,72.01,64.16,67.67,57.01,53.25,53.46,54.18,58.44,48.84,48.2,44.63,37.35,41.44,5,5.8,6,5.3,5.5,6,6.4,6.8,6.4,5.5,6.2,5.7,7,6.6,5.8,6.1,5.1,4.7,4.7,4.8,5.2,4.3,4.2,3.9,3.2,3.6,1.6,2.4,2.6,1.9,2.1,2.5,3,3.3,3,2.1,2.8,2.3,3.6,3.1,2.4,2.7,1.7,1.3,1.3,1.4,1.8,0.9,0.8,0.5,0,0.1
2,17630,India,Madhya Pradesh,Shajapur,998255,34.8,32.5,37.95,35.7,37.36,35.13,37.32,33.84,33.66,35.36,35.52,32.42,35.32,31.28,31.88,32,30.31,29.84,27.03,25.08,27.06,24.42,23.37,21.1,16.62,17.33,2.9,2.7,3.2,3,3.2,3,3.2,2.8,2.8,3,3,2.7,3,2.6,2.6,2.6,2.5,2.4,2.2,2,2.2,1.9,1.8,1.6,1.1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17947,India,Uttar Pradesh,Shamli,1412454,56.13,59.2,63,64.07,63.69,74.93,83.5,86.16,78.07,64.78,74.07,65.87,83.55,77.49,67.31,71.76,62.52,55.39,57.04,58.36,59.27,50.5,48.88,48.89,38.5,41.63,5,5.3,5.7,5.8,5.8,6.9,7.7,8,7.2,5.9,6.8,6,7.7,7.1,6.1,6.5,5.6,4.9,5.1,5.2,5.3,4.5,4.3,4.3,3.3,3.6,1.6,1.9,2.3,2.4,2.3,3.4,4.3,4.5,3.7,2.4,3.3,2.5,4.3,3.7,2.7,3.1,2.2,1.5,1.7,1.8,1.9,1,0.9,0.9,0,0.2
2,17391,India,Bihar,Sheikhpura,763961,58.94,60.85,58.44,57.43,65.47,74.19,74.32,72,67.16,66.83,65.89,65.19,69.08,60.09,61.02,60.54,54.32,52.43,46.25,48.74,47.97,45.99,47.55,41.13,37.35,37.34,5.3,5.5,5.2,5.1,5.9,6.8,6.8,6.6,6.1,6.1,6,5.9,6.3,5.4,5.5,5.4,4.8,4.6,4,4.3,4.2,4,4.2,3.5,3.2,3.2,1.9,2,1.8,1.7,2.5,3.4,3.4,3.1,2.7,2.6,2.5,2.5,2.8,2,2.1,2,1.4,1.2,0.6,0.9,0.8,0.6,0.7,0.1,0,0
2,17392,India,Bihar,Sheohar,1312035,64.62,67.96,70.28,67.39,73.17,83.44,78.36,81.81,72.96,76.73,73.18,78.32,72.33,70.92,76.74,69.33,70.27,68.64,58.12,54.97,54.26,53.1,58.35,51.56,42.76,43.11,5.8,6.2,6.4,6.1,6.7,7.7,7.2,7.5,6.7,7,6.7,7.2,6.6,6.5,7,6.3,6.4,6.2,5.2,4.9,4.8,4.7,5.2,4.6,3.7,3.7,2.4,2.7,3,2.7,3.3,4.3,3.8,4.1,3.2,3.6,3.3,3.8,3.2,3,3.6,2.9,3,2.8,1.8,1.5,1.4,1.3,1.8,1.1,0.3,0.3
2,17631,India,Madhya Pradesh,Sheopur,816801,38.39,33.37,38.69,37.84,41.14,36.97,38.78,37.17,37.81,35.36,36.76,37.43,38.87,38.95,37.69,37.94,34.55,32.54,32.24,30.11,32.57,29.12,27.11,23.57,20.28,21.1,3.3,2.8,3.3,3.2,3.5,3.1,3.3,3.2,3.2,3,3.1,3.2,3.3,3.3,3.2,3.2,2.9,2.7,2.7,2.5,2.7,2.4,2.2,1.8,1.5,1.6,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17493,India,Himachal Pradesh,Shimla,931418,22.53,22.22,27.06,22.87,24,24.78,24.91,28.99,24.52,25.13,25.25,24.65,26.01,25.09,22.57,22.79,20.21,19.09,18.84,21.7,23.25,20.82,22.39,21.26,14.89,15.32,1.7,1.7,2.2,1.8,1.9,1.9,2,2.4,1.9,2,2,1.9,2.1,2,1.7,1.7,1.5,1.4,1.4,1.6,1.8,1.6,1.7,1.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17565,India,Karnataka,Shivamogga,1766603,17.25,16.98,18.76,18.21,16.16,18.44,17.72,18.25,19.07,19.81,15.7,17.17,17.19,18,18.62,17.04,17.38,14.46,15.52,13.55,14.51,13.94,12.27,11.63,8.97,7.25,1.2,1.2,1.3,1.3,1.1,1.3,1.2,1.3,1.4,1.5,1,1.2,1.2,1.3,1.3,1.2,1.2,0.9,1,0.8,0.9,0.9,0.7,0.6,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17632,India,Madhya Pradesh,Shivpuri,2016448,35.59,29.9,34.92,33.87,38.5,34.14,36.95,34.67,34.63,33.2,34.22,34.54,37.24,34.85,33.43,35.27,31.55,29.17,28.85,27.38,30.14,26.73,25.39,22.51,19.39,19.63,3,2.4,2.9,2.8,3.3,2.9,3.1,2.9,2.9,2.8,2.9,2.9,3.2,2.9,2.8,3,2.6,2.4,2.3,2.2,2.5,2.1,2,1.7,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17948,India,Uttar Pradesh,Shravasti,2417077,44.53,52.88,55.31,49.79,54.12,54.96,57.65,60.91,56.84,46.71,52.3,54.12,60.11,51.72,52.47,51.48,47.34,45.99,42.23,42.52,41.63,36.49,42.94,40.05,31.16,31.72,3.9,4.7,4.9,4.4,4.8,4.9,5.2,5.5,5.1,4.1,4.6,4.8,5.4,4.6,4.7,4.6,4.1,4,3.6,3.7,3.6,3.1,3.7,3.4,2.6,2.6,0.4,1.3,1.5,1,1.4,1.5,1.7,2,1.7,0.7,1.2,1.4,2,1.1,1.2,1.1,0.7,0.6,0.2,0.2,0.2,0,0.3,0,0,0
2,17514,India,Jammu and Kashmir,Shupiyan,505624,18.38,16.57,21.29,20.21,19.65,19.07,19.89,20.77,18.67,18.88,19.13,18.52,18.87,18.39,16.62,17.9,17.52,16.14,15.31,15.82,16.34,15.84,17.09,16.92,13.27,13.13,1.3,1.1,1.6,1.5,1.4,1.4,1.5,1.5,1.3,1.4,1.4,1.3,1.4,1.3,1.1,1.3,1.2,1.1,1,1.1,1.1,1.1,1.2,1.2,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17949,India,Uttar Pradesh,Siddharth Nagar,3658112,48.67,53.38,57.93,53.26,54.96,59,59.81,66.3,62.25,50.88,55.55,58.18,63.57,55.71,56.52,56.15,53.44,53.19,45.66,45.58,44.09,42.09,48.97,42.27,33.57,33.9,4.3,4.7,5.2,4.7,4.9,5.3,5.4,6,5.6,4.5,5,5.2,5.7,5,5,5,4.7,4.7,4,4,3.8,3.6,4.3,3.7,2.8,2.8,0.8,1.3,1.8,1.3,1.5,1.9,1.9,2.6,2.2,1.1,1.5,1.8,2.3,1.5,1.6,1.6,1.3,1.3,0.6,0.5,0.4,0.2,0.9,0.2,0,0
2,17864,India,Telangana,Siddipet,1148631,26.74,26.1,30.66,27.09,27.05,27.61,27.58,28.29,24.73,25.76,25.02,23.18,24.55,25.83,26.72,24.87,25.02,23.46,21.59,19.05,18.47,18.18,18.99,18.48,15.47,14.61,2.1,2.1,2.5,2.2,2.2,2.2,2.2,2.3,1.9,2,2,1.8,1.9,2,2.1,1.9,2,1.8,1.6,1.4,1.3,1.3,1.4,1.3,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17633,India,Madhya Pradesh,Sidhi,1323549,32.02,34.06,38.37,36.03,39,35.88,39.4,37.97,34.92,34.31,35.66,34.73,37.52,32.66,33.05,37.26,31.86,27.72,27.41,28.36,27.62,24.9,24.54,22.26,21.6,20.02,2.6,2.8,3.3,3,3.3,3,3.4,3.2,2.9,2.9,3,2.9,3.2,2.7,2.7,3.2,2.6,2.2,2.2,2.3,2.2,2,1.9,1.7,1.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17799,India,Rajasthan,Sikar,3152085,34.74,28.76,37.57,34.16,35.17,34.32,35.37,34.21,36.9,31.46,33.78,32.63,34.38,38.78,35.26,33.28,32.36,33.8,32.44,28,30.9,28.54,26.38,24.21,20.24,20.19,2.9,2.3,3.2,2.9,3,2.9,3,2.9,3.1,2.6,2.8,2.7,2.9,3.3,3,2.8,2.7,2.8,2.7,2.3,2.5,2.3,2.1,1.9,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17540,India,Jharkhand,Simdega,712478,39.03,35.42,43.38,42.72,44.21,41.01,42.56,43.06,40.83,39.38,41.54,38.56,40.96,34.17,38.09,38.76,35.16,29.91,29.98,30.71,29.14,28.22,26.38,24.52,20.1,19.13,3.3,3,3.8,3.7,3.8,3.5,3.7,3.7,3.5,3.4,3.6,3.3,3.5,2.9,3.2,3.3,3,2.4,2.4,2.5,2.4,2.3,2.1,1.9,1.5,1.4,0,0,0.3,0.3,0.4,0.1,0.3,0.3,0.1,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17669,India,Maharashtra,Sindhudurg,965386,25.57,24.09,28.1,26.49,22.02,25.96,23.74,23.1,23.34,24.83,20.2,21.72,21.52,22.33,24.38,23,21.25,18.28,19.09,16.67,18.34,17.56,15.24,15.38,13.76,12.88,2,1.9,2.3,2.1,1.7,2.1,1.8,1.8,1.8,1.9,1.5,1.6,1.6,1.7,1.9,1.8,1.6,1.3,1.4,1.1,1.3,1.2,1,1,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17634,India,Madhya Pradesh,Singrauli,1383462,32.71,36.66,40.52,37.39,42.26,36.17,40.81,40.08,37.39,35.79,36.93,34.61,39.97,34,36.07,39.54,33.4,29.41,29.08,30.09,29.03,26.82,25.85,23.01,21.19,19.59,2.7,3.1,3.5,3.2,3.7,3.1,3.5,3.4,3.2,3,3.1,2.9,3.4,2.8,3,3.4,2.8,2.4,2.4,2.5,2.4,2.1,2,1.8,1.6,1.4,0,0,0.1,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17494,India,Himachal Pradesh,Sirmaur,588044,29.97,30.82,32.77,30.23,30.68,31.22,32.22,35.74,32.09,29.34,30.65,28.87,31.84,30.67,27.38,29.28,25.62,25.25,23.1,25.81,26.79,24.29,24.37,23.61,17.11,17.83,2.4,2.5,2.7,2.5,2.5,2.6,2.7,3,2.7,2.4,2.5,2.3,2.6,2.5,2.2,2.4,2,2,1.8,2,2.1,1.9,1.9,1.8,1.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17800,India,Rajasthan,Sirohi,1222381,28.73,24.76,30.24,28.05,30.37,31.12,29.73,27.33,29.19,28.57,28.07,27.07,28.32,28.47,26.04,25.13,24.3,26.58,23.85,23.6,24.16,22.09,21.71,19.81,18.16,17.86,2.3,1.9,2.5,2.3,2.5,2.6,2.4,2.2,2.4,2.3,2.3,2.2,2.3,2.3,2.1,2,1.9,2.1,1.8,1.8,1.9,1.7,1.6,1.5,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17482,India,Haryana,Sirsa,1517578,46.01,41.11,47.82,45.39,44.76,47.57,49.1,49.25,53.44,42.2,42.46,40.57,47.93,47.75,46.23,39.28,43.96,42.65,38.06,35.59,39.11,33.67,32.32,26.97,24.82,24.97,4,3.5,4.2,4,3.9,4.2,4.3,4.3,4.7,3.6,3.7,3.5,4.2,4.2,4,3.4,3.8,3.7,3.2,3,3.3,2.8,2.7,2.2,1.9,2,0.6,0.1,0.8,0.5,0.5,0.7,0.9,0.9,1.3,0.2,0.2,0.1,0.8,0.8,0.6,0,0.4,0.3,0,0,0,0,0,0,0,0
2,17393,India,Bihar,Sitamarhi,3590103,63.87,64.66,69.99,66.36,69.83,78.69,73.49,76.8,69.77,72.64,70.58,74.05,68.56,67.87,75.6,66.49,67.55,66.04,54.29,53.36,52.08,51.2,56.36,49.45,41.52,41.36,5.8,5.8,6.4,6,6.4,7.2,6.7,7,6.3,6.6,6.4,6.8,6.2,6.2,6.9,6,6.1,6,4.8,4.7,4.6,4.5,5,4.4,3.6,3.6,2.3,2.4,2.9,2.6,2.9,3.8,3.3,3.6,2.9,3.2,3,3.3,2.8,2.7,3.5,2.6,2.7,2.6,1.4,1.3,1.2,1.1,1.6,0.9,0.1,0.1
2,17950,India,Uttar Pradesh,Sitapur,5263811,50.28,59.29,58.94,55.22,60.54,59.87,67.28,71.03,65.54,54.55,65.19,61.87,70.73,63.58,61.87,64.37,54.28,52.45,49.2,52.38,52.74,46.33,49.04,44.52,35.44,37.99,4.4,5.3,5.3,4.9,5.4,5.4,6.1,6.5,5.9,4.9,5.9,5.6,6.4,5.7,5.6,5.8,4.8,4.7,4.3,4.6,4.7,4.1,4.3,3.9,3,3.2,1,1.9,1.9,1.5,2,1.9,2.7,3,2.5,1.4,2.5,2.1,3,2.3,2.1,2.4,1.4,1.2,0.9,1.2,1.2,0.6,0.9,0.4,0,0
2,17825,India,Tamil Nadu,Sivaganga,1511527,18.13,19.17,20.52,18.7,20.13,25.22,21.97,21.87,19.84,20.79,18.57,20.26,20.62,22.07,20.29,21.08,20.46,19.91,20.79,18.61,17.16,17.14,17.47,16.73,15.87,14.21,1.3,1.4,1.5,1.3,1.5,2,1.7,1.7,1.5,1.5,1.3,1.5,1.5,1.7,1.5,1.6,1.5,1.5,1.5,1.3,1.2,1.2,1.2,1.1,1.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17355,India,Assam,Sivasagar,1352774,22.34,21.33,29.94,26.2,25.74,29.68,25.07,25.52,25.48,26.31,25.92,28.09,25.91,25.68,30.92,25.07,27.32,28.34,24.21,23.93,23.67,20.34,23.02,25.53,23.09,22.24,1.7,1.6,2.4,2.1,2,2.4,2,2,2,2.1,2.1,2.3,2,2,2.5,2,2.2,2.3,1.9,1.9,1.8,1.5,1.8,2,1.8,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17394,India,Bihar,Siwan,4004423,66.95,74.76,74.31,73.93,77.56,85.81,81.84,93.94,80.4,78.56,82.45,82.44,83.14,74.68,76.69,80.84,72.65,69.88,62.64,62.66,61.98,59.05,66.25,55.84,46.85,46.5,6.1,6.8,6.8,6.8,7.1,7.9,7.5,8.7,7.4,7.2,7.6,7.6,7.7,6.8,7,7.4,6.6,6.4,5.6,5.7,5.6,5.3,6,5,4.1,4.1,2.6,3.4,3.4,3.3,3.7,4.5,4.1,5.3,4,3.8,4.2,4.2,4.2,3.4,3.6,4,3.2,2.9,2.2,2.2,2.2,1.9,2.6,1.6,0.7,0.6
2,17495,India,Himachal Pradesh,Solan,671631,28.56,28.31,30.82,28.94,29.24,29.21,30.39,33.29,28.41,26.94,28.17,27.15,29.13,28.88,25.24,26.3,23.64,23.8,22.28,23.47,24.09,21.57,21.62,20.65,14.53,15.42,2.3,2.3,2.5,2.3,2.4,2.4,2.5,2.8,2.3,2.2,2.3,2.2,2.4,2.3,2,2.1,1.8,1.8,1.7,1.8,1.9,1.6,1.6,1.5,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17670,India,Maharashtra,Solapur,4940824,29.07,29.72,31.93,30.2,27.56,30.19,30.35,30.07,29.8,29.56,26.84,25.04,26.99,26.85,26.55,27.29,25.55,24.68,23.75,19.68,19.76,18.58,17.83,16.72,12.61,12.08,2.4,2.4,2.6,2.5,2.2,2.5,2.5,2.5,2.4,2.4,2.1,2,2.2,2.1,2.1,2.2,2,1.9,1.8,1.4,1.4,1.3,1.3,1.1,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17951,India,Uttar Pradesh,Sonbhadra,2177523,34.17,37.47,41.7,38.49,42.67,37.9,41.68,44.65,38.99,37.27,39.17,37.43,43.63,37.12,37.68,42.08,35.2,30.93,30.38,31.91,31.31,28.21,27.25,24.42,23.5,21.9,2.9,3.2,3.6,3.3,3.7,3.2,3.6,3.9,3.3,3.2,3.3,3.2,3.8,3.1,3.2,3.6,3,2.5,2.5,2.6,2.6,2.3,2.2,1.9,1.8,1.7,0,0,0.2,0,0.3,0,0.2,0.5,0,0,0,0,0.4,0,0,0.2,0,0,0,0,0,0,0,0,0,0
2,17483,India,Haryana,Sonipat,1704015,73.53,70.61,76.81,72.86,74.71,80.93,86.59,90.38,89.79,74.45,80.67,76.97,93.6,87.2,70.61,76.44,67.87,61.44,63.31,64.26,67.94,57.58,54.65,51.28,45.12,45.8,6.7,6.4,7,6.7,6.8,7.4,8,8.4,8.3,6.8,7.4,7.1,8.7,8.1,6.4,7,6.2,5.5,5.7,5.8,6.2,5.2,4.9,4.5,3.9,4,3.3,3,3.6,3.2,3.4,4,4.6,4.9,4.9,3.4,4,3.6,5.3,4.6,3,3.6,2.7,2.1,2.3,2.4,2.7,1.7,1.4,1.1,0.5,0.6
2,17356,India,Assam,Sonitpur,2269081,21.82,20.23,25.96,26.65,25.6,29.47,25.42,24.14,24.68,26,23.93,27.12,24.07,23.9,27.1,22.35,22.88,23.35,20.1,19.94,18.31,16.33,18.66,16.68,14.52,13.47,1.6,1.5,2.1,2.1,2,2.4,2,1.9,1.9,2.1,1.9,2.2,1.9,1.9,2.2,1.7,1.8,1.8,1.5,1.5,1.3,1.1,1.3,1.1,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17986,India,West Bengal,South 24 Parganas,9134302,44,38.12,45.57,43.4,46.98,53.18,48.61,50.33,47,51.33,44.31,46.59,42.48,39.79,45.84,40.94,38.26,37.53,34.42,31.11,28.07,29.21,25.79,26.62,22.67,19.49,3.8,3.2,4,3.8,4.1,4.7,4.3,4.4,4.1,4.5,3.9,4.1,3.7,3.4,4,3.5,3.3,3.2,2.9,2.6,2.3,2.4,2,2.1,1.7,1.4,0.4,0,0.5,0.3,0.7,1.3,0.8,1,0.7,1.1,0.4,0.6,0.2,0,0.6,0.1,0,0,0,0,0,0,0,0,0,0
