"","level","id","name0","name1","name","population","pm2023","pm2022","pm2021","pm2020","pm2019","pm2018","pm2017","pm2016","pm2015","pm2014","pm2013","pm2012","pm2011","pm2010","pm2009","pm2008","pm2007","pm2006","pm2005","pm2004","pm2003","pm2002","pm2001","pm2000","pm1999","pm1998","who2023","who2022","who2021","who2020","who2019","who2018","who2017","who2016","who2015","who2014","who2013","who2012","who2011","who2010","who2009","who2008","who2007","who2006","who2005","who2004","who2003","who2002","who2001","who2000","who1999","who1998","nat2023","nat2022","nat2021","nat2020","nat2019","nat2018","nat2017","nat2016","nat2015","nat2014","nat2013","nat2012","nat2011","nat2010","nat2009","nat2008","nat2007","nat2006","nat2005","nat2004","nat2003","nat2002","nat2001","nat2000","nat1999","nat1998"
"43",2,17898,"India","Uttar Pradesh","Bulandshahr",4094739,65.66,67.63,74.43,67.23,70.18,79.86,84.4,89.56,84.56,70.89,76.49,72.91,87.04,82.92,69.47,73.98,63.28,57.91,61.98,63.53,69.96,57.68,55.4,50.69,45.2,49.06,5.9,6.1,6.8,6.1,6.4,7.3,7.8,8.3,7.8,6.5,7,6.7,8,7.6,6.3,6.8,5.7,5.2,5.6,5.7,6.4,5.2,4.9,4.5,3.9,4.3,2.5,2.7,3.4,2.7,3,3.9,4.4,4.9,4.4,3,3.6,3.2,4.6,4.2,2.9,3.3,2.3,1.8,2.2,2.3,2.9,1.7,1.5,1,0.5,0.9
"44",2,17366,"India","Bihar","Buxar",2043195,57.25,64.94,67.19,63.58,70.45,72.12,70.86,82.78,68.14,66.23,67.04,64.3,71.58,61.72,61.47,70.82,58.32,55.01,50.16,54.57,54.1,50.47,53.56,44.83,40.73,40.88,5.1,5.9,6.1,5.7,6.4,6.6,6.5,7.6,6.2,6,6.1,5.8,6.5,5.6,5.5,6.5,5.2,4.9,4.4,4.9,4.8,4.5,4.8,3.9,3.5,3.5,1.7,2.4,2.7,2.3,3,3.1,3,4.2,2.8,2.6,2.6,2.4,3.1,2.1,2.1,3,1.8,1.5,1,1.4,1.4,1,1.3,0.5,0.1,0.1
"45",2,17899,"India","Uttar Pradesh","Chandauli",2351732,47.23,54.01,56.6,55.17,58.76,56.06,56.11,67.57,53.17,51.05,52.94,51.85,56.65,48.05,49.76,53.57,45.25,41.92,40.27,43.11,42.67,39.14,38.6,34.26,32.32,31.09,4.1,4.8,5.1,4.9,5.3,5,5,6.1,4.7,4.5,4.7,4.6,5.1,4.2,4.4,4.8,3.9,3.6,3.5,3.7,3.7,3.3,3.3,2.9,2.7,2.6,0.7,1.4,1.6,1.5,1.8,1.6,1.6,2.7,1.3,1.1,1.3,1.2,1.6,0.8,1,1.3,0.5,0.2,0,0.3,0.3,0,0,0,0,0
"46",2,17397,"India","Chandigarh","Chandigarh",1225015,44.82,43.76,43.1,41.17,42.56,42.34,44.84,46.12,42.09,39.03,41.41,38.99,41.55,40.49,35.55,36.43,32.15,31.56,30.86,30.71,30.45,27.06,27.64,24.79,20.28,21.16,3.9,3.8,3.7,3.5,3.7,3.7,3.9,4,3.6,3.3,3.6,3.3,3.6,3.5,3,3.1,2.7,2.6,2.5,2.5,2.5,2.2,2.2,1.9,1.5,1.6,0.5,0.4,0.3,0.1,0.3,0.2,0.5,0.6,0.2,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",2,17465,"India","Haryana","Charkhi Dadri",570943,54.76,50.11,57.34,53.63,59.11,61.03,64.18,62.77,61.79,51.25,53.52,51.44,60.19,62.82,54.94,54.51,51.81,48.84,48.02,43.35,48.3,43.64,40.55,35.78,32.3,31.06,4.9,4.4,5.1,4.8,5.3,5.5,5.8,5.7,5.6,4.5,4.8,4.6,5.4,5.7,4.9,4.9,4.6,4.3,4.2,3.8,4.2,3.8,3.5,3,2.7,2.6,1.4,1,1.7,1.3,1.9,2.1,2.4,2.2,2.1,1.1,1.3,1.1,2,2.2,1.5,1.4,1.2,0.9,0.8,0.3,0.8,0.4,0.1,0,0,0
"48",2,17518,"India","Jharkhand","Chatra",1223971,34.27,33.59,37.57,37,40.17,38.6,40.14,45.06,40.51,37.56,39.11,36.9,40.37,32.71,35.97,40.69,33.77,30.31,27.84,30.38,30.74,29.5,27,25.03,20.95,19.94,2.9,2.8,3.2,3.1,3.4,3.3,3.4,3.9,3.5,3.2,3.3,3.1,3.5,2.7,3,3.5,2.8,2.5,2.2,2.5,2.5,2.4,2.2,2,1.6,1.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
"49",2,17900,"India","Uttar Pradesh","Chitrakoot",1158085,43.19,40.31,46.51,47.02,50.13,45.08,49.86,50.44,43.94,41.68,45.43,45.24,47.34,42.21,40.92,51.14,41.14,35.6,36.61,38.83,38.95,34.4,33.61,30.24,30.54,30.99,3.7,3.5,4.1,4.1,4.4,3.9,4.4,4.5,3.8,3.6,4,3.9,4.1,3.6,3.5,4.5,3.5,3,3.1,3.3,3.3,2.9,2.8,2.5,2.5,2.5,0.3,0,0.6,0.7,1,0.5,1,1,0.4,0.2,0.5,0.5,0.7,0.2,0.1,1.1,0.1,0,0,0,0,0,0,0,0,0
"50",2,17972,"India","West Bengal","Dakshin Dinajpur",1842348,48.35,53.25,54.3,58.4,54.36,61.66,55.23,49.25,53.64,55.51,56.16,62.87,55.39,54.44,58.28,48.96,45.93,49.71,45.85,39.68,43.73,40.03,42.56,38.44,35.26,37.19,4.2,4.7,4.8,5.2,4.8,5.6,4.9,4.3,4.8,4.9,5,5.7,4.9,4.8,5.2,4.3,4,4.4,4,3.4,3.8,3.4,3.7,3.3,3,3.2,0.8,1.3,1.4,1.8,1.4,2.1,1.5,0.9,1.3,1.5,1.6,2.2,1.5,1.4,1.8,0.9,0.6,1,0.6,0,0.4,0,0.3,0,0,0
"51",2,17405,"India","Chhattisgarh","Dantewada",245695,26.23,23.81,31.13,26.6,27.05,28.12,27.74,26.8,28.04,27.18,26.95,23.35,26.57,24.41,25.62,25.79,25.24,22.92,22.62,21.22,20.69,19.61,20.27,18.33,13.53,12.01,2.1,1.8,2.6,2.1,2.2,2.3,2.2,2.1,2.3,2.2,2.2,1.8,2.1,1.9,2,2,2,1.8,1.7,1.6,1.5,1.4,1.5,1.3,0.8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",2,17367,"India","Bihar","Darbhanga",4794877,65.69,68.43,69.15,66.89,75.53,88.3,80.16,82.22,75.99,78.71,75.81,83.52,74.93,69.89,77.25,66.89,69.42,69.62,57.66,53.83,52.48,52.18,56.94,50.5,43.24,44.26,5.9,6.2,6.3,6.1,6.9,8.2,7.4,7.6,7,7.2,6.9,7.7,6.9,6.4,7.1,6.1,6.3,6.3,5.2,4.8,4.7,4.6,5.1,4.5,3.7,3.8,2.5,2.8,2.9,2.6,3.5,4.7,3.9,4.1,3.5,3.8,3.5,4.3,3.4,2.9,3.7,2.6,2.9,2.9,1.7,1.4,1.2,1.2,1.7,1,0.3,0.4
"53",2,17973,"India","West Bengal","Darjeeling",1999837,40.65,40.02,47.31,48.97,45.54,49.51,45.53,44.58,45.46,44.75,40,44.21,43.68,41.82,50.96,42.82,40.61,43.55,37.67,36.15,35.04,32.55,34.77,30.94,25.92,25.98,3.5,3.4,4.1,4.3,4,4.4,4,3.9,4,3.9,3.4,3.8,3.8,3.6,4.5,3.7,3.5,3.8,3.2,3.1,2.9,2.7,2.9,2.5,2.1,2.1,0.1,0,0.7,0.9,0.5,0.9,0.5,0.4,0.5,0.5,0,0.4,0.4,0.2,1.1,0.3,0.1,0.3,0,0,0,0,0,0,0,0
"54",2,17519,"India","Jharkhand","Deoghar",1769020,37.82,37.86,45.4,44.21,45.34,45.03,48.13,47.29,46.8,41.9,44.71,41.56,47.09,37.5,45.95,45.54,37.71,37.8,33.46,35.53,31.98,33.6,33.52,31.37,28.14,27.33,3.2,3.2,4,3.8,4,3.9,4.2,4.1,4.1,3.6,3.9,3.6,4.1,3.2,4,4,3.2,3.2,2.8,3,2.6,2.8,2.8,2.6,2.3,2.2,0,0,0.5,0.4,0.5,0.5,0.8,0.7,0.7,0.2,0.5,0.2,0.7,0,0.6,0.5,0,0,0,0,0,0,0,0,0,0
"55",2,17901,"India","Uttar Pradesh","Deoria",3641505,60.8,68.23,69.2,68.52,69.6,77.23,75.6,90.08,78.44,69.84,75.39,75.85,79.5,71.52,71.67,76.61,69.14,66.91,60.27,61.16,59.03,55.75,61.75,52.21,42.03,43.25,5.5,6.2,6.3,6.2,6.3,7.1,6.9,8.3,7.2,6.4,6.9,6.9,7.3,6.5,6.5,7,6.3,6.1,5.4,5.5,5.3,5,5.6,4.6,3.6,3.7,2,2.8,2.9,2.8,2.9,3.6,3.5,4.9,3.8,2.9,3.5,3.5,3.9,3.1,3.1,3.6,2.9,2.6,2,2.1,1.9,1.5,2.1,1.2,0.2,0.3
"56",2,17872,"India","Tripura","Dhalai",434865,37.99,35.59,44.45,42.1,38.26,47.65,33.86,39.45,40.59,41.7,36.92,42.46,38.63,38.87,41.1,35.17,35.67,38.54,33.37,32.75,33.53,30.32,31.07,32.54,27.22,27.06,3.2,3,3.9,3.6,3.3,4.2,2.8,3.4,3.5,3.6,3.1,3.7,3.3,3.3,3.5,3,3,3.3,2.8,2.7,2.8,2.5,2.6,2.7,2.2,2.2,0,0,0.4,0.2,0,0.7,0,0,0.1,0.2,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
"57",2,17406,"India","Chhattisgarh","Dhamtari",959176,55.08,49.87,58.27,58.19,54.85,55.76,53.89,55.92,54.43,53.5,54.73,46.92,52.2,47.24,46.46,47.92,45.92,41.79,43.31,40.89,39.56,37.33,38.13,34.01,30.9,30.22,4.9,4.4,5.2,5.2,4.9,5,4.8,5,4.8,4.8,4.9,4.1,4.6,4.1,4.1,4.2,4,3.6,3.8,3.5,3.4,3.2,3.2,2.8,2.5,2.5,1.5,1,1.8,1.8,1.5,1.5,1.4,1.6,1.4,1.3,1.4,0.7,1.2,0.7,0.6,0.8,0.6,0.2,0.3,0.1,0,0,0,0,0,0
"58",2,17520,"India","Jharkhand","Dhanbad",3165960,49.4,47.12,60.78,58.01,55.94,55.54,59.29,59.52,57.22,55.05,56.07,53.71,59.85,49.85,56.35,57.99,49.02,46.2,42.28,43.77,39.97,40.7,38.23,35.33,32,31.7,4.4,4.1,5.5,5.2,5,5,5.3,5.3,5.1,4.9,5,4.8,5.4,4.4,5,5.2,4.3,4,3.7,3.8,3.4,3.5,3.3,3,2.6,2.6,0.9,0.7,2,1.8,1.6,1.5,1.9,1.9,1.7,1.5,1.6,1.3,1.9,1,1.6,1.8,0.9,0.6,0.2,0.4,0,0.1,0,0,0,0
"59",2,17521,"India","Jharkhand","Dumka",1590599,35.16,35.71,43.75,42.38,44.61,46.14,48.06,45.93,45.46,41.29,43.71,41.28,47.55,37.58,47.82,45.76,37.5,38.3,33.23,35.04,31.17,33.07,32.88,30.82,26.85,25.56,3,3,3.8,3.7,3.9,4,4.2,4,4,3.6,3.8,3.6,4.2,3.2,4.2,4,3.2,3.3,2.8,2.9,2.6,2.8,2.7,2.5,2.1,2,0,0,0.4,0.2,0.5,0.6,0.8,0.6,0.5,0.1,0.4,0.1,0.7,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0
"60",2,17407,"India","Chhattisgarh","Durg",2372763,73.17,66.73,77.16,77.01,71.98,69.1,66.92,70.77,66.22,65.11,67.15,58.71,62.77,57.85,58.91,60.75,58.16,52.19,51.79,49.76,48.35,47,48.19,41.84,43.02,41.03,6.7,6,7.1,7.1,6.6,6.3,6.1,6.4,6,5.9,6.1,5.3,5.7,5.2,5.3,5.5,5.2,4.6,4.6,4.4,4.2,4.1,4.2,3.6,3.7,3.5,3.3,2.6,3.6,3.6,3.1,2.9,2.6,3,2.6,2.5,2.7,1.8,2.2,1.7,1.9,2,1.8,1.2,1.2,1,0.8,0.7,0.8,0.2,0.3,0.1
"61",2,17902,"India","Uttar Pradesh","Etah",2072377,65.3,66.06,69.86,69.63,71.25,69.97,75.11,78.64,73.82,66.35,71.46,68.92,76.84,73.21,64.67,72.83,62,57.26,62.07,61.26,64.22,55.88,55.76,48.45,45.15,48.11,5.9,6,6.4,6.3,6.5,6.4,6.9,7.2,6.7,6,6.5,6.3,7,6.7,5.8,6.6,5.6,5.1,5.6,5.5,5.8,5,5,4.3,3.9,4.2,2.5,2.6,2.9,2.9,3.1,2.9,3.4,3.8,3.3,2.6,3.1,2.8,3.6,3.3,2.4,3.2,2.2,1.7,2.2,2.1,2.4,1.6,1.5,0.8,0.5,0.8
"62",2,17903,"India","Uttar Pradesh","Etawah",1833283,60.64,60.11,63.57,67.21,68.1,64.72,70.1,70.32,68.66,62.88,65.01,62.92,65.97,62.54,59.94,65.96,56.82,52.17,55.81,53.99,54.98,49.29,50.07,44.7,42.19,44.02,5.5,5.4,5.7,6.1,6.2,5.9,6.4,6.4,6.2,5.7,5.9,5.7,6,5.6,5.4,6,5.1,4.6,5,4.8,4.9,4.3,4.4,3.9,3.6,3.8,2,2,2.3,2.7,2.8,2.4,2.9,3,2.8,2.2,2.5,2.2,2.5,2.2,2,2.5,1.6,1.2,1.5,1.4,1.5,0.9,1,0.5,0.2,0.4
"63",2,17904,"India","Uttar Pradesh","Faizabad",2257958,53.25,59.48,61.9,59.34,65.48,63.52,67.59,79.22,66.29,52.11,61.27,61.09,71.59,63.05,64.39,68.9,57.74,54.34,51.93,55.46,56.44,48.28,50.42,43.59,35.59,38.73,4.7,5.3,5.6,5.3,5.9,5.7,6.1,7.3,6,4.6,5.5,5.5,6.5,5.7,5.8,6.3,5.2,4.8,4.6,4.9,5,4.2,4.5,3.8,3,3.3,1.3,1.9,2.1,1.9,2.5,2.3,2.7,3.8,2.6,1.2,2.1,2.1,3.1,2.3,2.4,2.8,1.7,1.4,1.2,1.5,1.6,0.8,1,0.4,0,0
"64",2,17466,"India","Haryana","Faridabad",2547872,74.39,71.82,78.74,74.02,80.71,87.23,90.24,91.92,83.8,72.21,78.19,75.4,91.69,86.3,70.1,74.8,67.74,61.2,65.27,62.34,66.88,59.91,59,53.22,47.39,48.89,6.8,6.5,7.2,6.8,7.4,8.1,8.4,8.5,7.7,6.6,7.2,6.9,8.5,8,6.4,6.8,6.1,5.5,5.9,5.6,6.1,5.4,5.3,4.7,4.2,4.3,3.4,3.1,3.8,3.3,4,4.6,4.9,5.1,4.3,3.2,3.7,3.5,5.1,4.5,2.9,3.4,2.7,2.1,2.5,2.2,2.6,2,1.9,1.3,0.7,0.9
"65",2,17751,"India","Punjab","Faridkot",689993,48.87,44.89,52.36,46.91,46.73,51.87,50.29,53.36,52.77,46.37,48.8,42.32,54.43,56.64,47.45,48.77,49.9,44.73,41.96,40.1,43.13,37.68,34.4,31.34,27.8,28.6,4.3,3.9,4.6,4.1,4.1,4.6,4.4,4.7,4.7,4.1,4.3,3.7,4.8,5.1,4.2,4.3,4.4,3.9,3.6,3.4,3.7,3.2,2.9,2.6,2.2,2.3,0.9,0.5,1.2,0.7,0.7,1.2,1,1.3,1.3,0.6,0.9,0.2,1.4,1.6,0.7,0.9,1,0.5,0.2,0,0.3,0,0,0,0,0
"66",2,17905,"India","Uttar Pradesh","Farrukhabad",2213155,61.09,63.99,66.75,62.18,64.29,65.13,72.31,76.11,72.44,64.22,70.03,65,73.68,70.58,64.5,69.72,58.83,54.32,57.57,57.94,60.24,50.88,50.89,44.89,40.63,43.74,5.5,5.8,6.1,5.6,5.8,5.9,6.6,7,6.6,5.8,6.4,5.9,6.7,6.4,5.8,6.3,5.3,4.8,5.2,5.2,5.4,4.5,4.5,3.9,3.5,3.8,2.1,2.4,2.6,2.2,2.4,2.5,3.2,3.5,3.2,2.4,2.9,2.5,3.3,3,2.4,2.9,1.8,1.4,1.7,1.8,2,1.1,1.1,0.5,0.1,0.4
"67",2,17467,"India","Haryana","Fatehabad",1100567,49.15,47.34,55.59,53.59,50.69,56.91,59.56,62.34,60.23,50.58,51.36,53.37,57.56,57.25,51.05,47.65,48.68,46.65,44.25,40.97,43.82,37.65,34.32,30.98,26.89,27.12,4.3,4.1,5,4.8,4.5,5.1,5.3,5.6,5.4,4.5,4.5,4.7,5.2,5.1,4.5,4.2,4.3,4.1,3.8,3.5,3.8,3.2,2.9,2.5,2.1,2.2,0.9,0.7,1.5,1.3,1,1.7,1.9,2.2,2,1,1.1,1.3,1.7,1.7,1.1,0.7,0.9,0.7,0.4,0.1,0.4,0,0,0,0,0
"68",2,17752,"India","Punjab","Fatehgarh Sahib",679889,49.58,51.51,53.64,51.45,51.22,52.51,57.83,61.94,59.36,49.17,52.19,49.98,56.55,54.48,47.03,50.88,43.59,42.2,44.22,41,40.51,35.03,34.56,31.76,27.28,28.43,4.4,4.6,4.8,4.6,4.5,4.7,5.2,5.6,5.3,4.3,4.6,4.4,5.1,4.8,4.1,4.5,3.8,3.6,3.8,3.5,3.5,2.9,2.9,2.6,2.2,2.3,0.9,1.1,1.3,1.1,1.1,1.2,1.7,2.2,1.9,0.9,1.2,1,1.6,1.4,0.7,1.1,0.4,0.2,0.4,0.1,0,0,0,0,0,0
"69",2,17906,"India","Uttar Pradesh","Fatehpur",3097396,56.26,54.58,59,60.8,66.79,57.7,64.43,64.82,57.22,54.02,57.04,55.94,62.87,56.31,58.52,66.22,53.74,47.17,49.97,51.07,51.16,46.55,44.97,41.93,39.66,43.52,5,4.9,5.3,5.5,6.1,5.2,5.8,5.9,5.1,4.8,5.1,5,5.7,5,5.2,6,4.8,4.1,4.4,4.5,4.5,4.1,3.9,3.6,3.4,3.8,1.6,1.4,1.9,2,2.6,1.7,2.4,2.4,1.7,1.4,1.7,1.6,2.2,1.6,1.8,2.6,1.3,0.7,1,1.1,1.1,0.6,0.5,0.2,0,0.3
"70",2,17753,"India","Punjab","Fazilka",1106223,45.58,39.42,46.6,44,41.36,44.28,42.91,46.36,51.81,42.52,43.54,38.25,46.28,50.31,40.76,40.2,43.91,42.48,37.55,36.22,39.67,36.18,33.54,29.35,26.49,27.55,4,3.4,4.1,3.8,3.6,3.8,3.7,4.1,4.6,3.7,3.8,3.3,4,4.4,3.5,3.4,3.8,3.7,3.2,3.1,3.4,3.1,2.8,2.4,2.1,2.2,0.5,0,0.6,0.4,0.1,0.4,0.3,0.6,1.2,0.2,0.3,0,0.6,1,0.1,0,0.4,0.2,0,0,0,0,0,0,0,0
"71",2,17907,"India","Uttar Pradesh","Firozabad",3700475,66.08,63.95,70.55,73.99,73.99,70.24,73.53,75.95,72.35,64.79,68.45,67.7,74.85,70.59,64.85,70.72,61.59,56.93,61.01,57.99,60.42,54.82,53.48,46.19,44.85,46.07,6,5.8,6.4,6.8,6.8,6.4,6.7,7,6.6,5.9,6.2,6.1,6.8,6.4,5.9,6.4,5.5,5.1,5.5,5.2,5.4,4.9,4.8,4,3.9,4,2.6,2.3,3,3.3,3.3,3,3.3,3.5,3.2,2.4,2.8,2.7,3.4,3,2.4,3,2.1,1.7,2.1,1.8,2,1.5,1.3,0.6,0.5,0.6
"72",2,17754,"India","Punjab","Firozpur",1164896,51.99,48.42,53.79,48.98,48.57,52.06,49.18,52.96,53.29,46.62,49.54,42.36,54.34,56.26,49.53,50.51,50.95,46.57,43.61,40.69,42.85,37.42,34.26,33.01,27.65,28.02,4.6,4.3,4.8,4.3,4.3,4.6,4.3,4.7,4.7,4.1,4.4,3.7,4.8,5,4.4,4.5,4.5,4.1,3.8,3.5,3.7,3.2,2.9,2.7,2.2,2.3,1.2,0.8,1.4,0.9,0.8,1.2,0.9,1.3,1.3,0.6,0.9,0.2,1.4,1.6,0.9,1,1.1,0.6,0.4,0.1,0.3,0,0,0,0,0
"73",2,17522,"India","Jharkhand","Garhwa",1570431,32.92,36.82,39.28,37.04,40.3,36.02,39.2,42.19,37.77,35.8,37.71,34.93,38.95,33.44,34.68,38.95,32.81,28.78,27.1,29.11,29.11,26.07,25.37,23.23,22.09,20.23,2.7,3.1,3.4,3.1,3.5,3,3.4,3.6,3.2,3,3.2,2.9,3.3,2.8,2.9,3.3,2.7,2.3,2.2,2.4,2.4,2.1,2,1.8,1.7,1.5,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",2,17408,"India","Chhattisgarh","Gariaband",611422,42.8,38.65,45.1,44.07,42.13,44.12,42.53,42.44,42.79,40.46,42.16,36.13,41.54,37.04,37.6,39.54,37.22,33.3,34.15,32.48,31.75,30.63,31.25,26.89,22.5,22.62,3.7,3.3,3.9,3.8,3.6,3.8,3.7,3.7,3.7,3.5,3.6,3.1,3.6,3.1,3.2,3.4,3.2,2.8,2.9,2.7,2.6,2.5,2.6,2.1,1.7,1.7,0.3,0,0.5,0.4,0.2,0.4,0.2,0.2,0.3,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",2,17908,"India","Uttar Pradesh","Gautam Buddha Nagar",2704064,83.87,81.78,87.88,80.82,89.15,96.65,98.17,104,99.76,83.09,89.74,84.47,101.16,97.3,76.87,82.76,74.36,66.51,71.67,70.04,76.98,65.97,64.64,59.19,53.95,54.67,7.7,7.5,8.1,7.4,8.2,9,9.1,9.7,9.3,7.7,8.3,7.8,9.4,9,7,7.6,6.8,6,6.5,6.4,7.1,6,5.8,5.3,4.8,4.9,4.3,4.1,4.7,4,4.8,5.6,5.7,6.3,5.9,4.2,4.9,4.4,6,5.6,3.6,4.2,3.4,2.6,3.1,2.9,3.6,2.5,2.4,1.9,1.4,1.4
"76",2,17368,"India","Bihar","Gaya",5285234,46.9,47.85,49.18,49.22,55.27,56.76,59.08,61.19,52.35,52.75,52.79,51.11,55.94,47.7,48.02,53.69,44.22,40.84,37.03,39.79,39.26,37.53,37.7,34.58,32.98,31.59,4.1,4.2,4.3,4.3,4.9,5.1,5.3,5.5,4.6,4.7,4.7,4.5,5,4.2,4.2,4.8,3.8,3.5,3.1,3.4,3.4,3.2,3.2,2.9,2.7,2.6,0.7,0.8,0.9,0.9,1.5,1.6,1.9,2.1,1.2,1.2,1.3,1.1,1.6,0.8,0.8,1.3,0.4,0.1,0,0,0,0,0,0,0,0
"77",2,17909,"India","Uttar Pradesh","Ghaziabad",4043561,83.24,79.75,85.72,79.3,86.67,94.73,97.25,102.28,98.07,81.71,89.66,83.15,100.88,96.87,77.55,83.39,74.15,65.88,71.47,70.69,77.52,66.42,64.54,59.68,52.72,53.58,7.7,7.3,7.9,7.3,8,8.8,9,9.5,9.1,7.5,8.3,7.7,9.4,9,7.1,7.7,6.8,6,6.5,6.4,7.1,6,5.8,5.4,4.7,4.8,4.2,3.9,4.5,3.9,4.6,5.4,5.6,6.1,5.7,4.1,4.9,4.2,6,5.6,3.7,4.3,3.3,2.5,3.1,3,3.7,2.6,2.4,1.9,1.2,1.3
"78",2,17910,"India","Uttar Pradesh","Ghazipur",4228744,58.14,65.14,66.27,66.17,72.05,70.27,69.17,83.75,66.52,64.23,67.26,65.34,71.54,61.96,63.12,72.41,59.24,54.94,52.91,56.59,56.63,50.7,53.73,45.48,41.81,43.26,5.2,5.9,6,6,6.6,6.4,6.3,7.7,6,5.8,6.1,5.9,6.5,5.6,5.7,6.6,5.3,4.9,4.7,5.1,5.1,4.5,4.8,4,3.6,3.7,1.8,2.5,2.6,2.6,3.1,3,2.9,4.3,2.6,2.4,2.7,2.5,3.1,2.2,2.3,3.2,1.9,1.5,1.3,1.6,1.6,1,1.3,0.5,0.2,0.3
"79",2,17523,"India","Jharkhand","Giridih",2885251,38.38,37.45,43.84,42.19,44.17,43.58,47.09,48.97,45.89,41.69,44.64,40.77,46.21,35.84,41.64,43.38,36.09,34.41,32.12,34.5,32.97,32.85,31.35,29.85,26.46,26.42,3.3,3.2,3.8,3.6,3.8,3.8,4.1,4.3,4,3.6,3.9,3.5,4,3,3.6,3.8,3,2.9,2.7,2.9,2.7,2.7,2.6,2.4,2.1,2.1,0,0,0.4,0.2,0.4,0.4,0.7,0.9,0.6,0.2,0.5,0.1,0.6,0,0.2,0.3,0,0,0,0,0,0,0,0,0,0
"80",2,17524,"India","Jharkhand","Godda",1568538,44.22,46.14,51.05,48.92,52.83,57.1,55.67,52.63,53.03,50.03,53.35,52.97,55.95,47.01,54.16,50.78,43.67,46.37,38.82,40.35,38.83,38.08,39.5,34.36,32.92,31.51,3.8,4,4.5,4.3,4.7,5.1,5,4.7,4.7,4.4,4.7,4.7,5,4.1,4.8,4.5,3.8,4.1,3.3,3.5,3.3,3.2,3.4,2.9,2.7,2.6,0.4,0.6,1.1,0.9,1.3,1.7,1.5,1.2,1.3,1,1.3,1.3,1.6,0.7,1.4,1.1,0.4,0.6,0,0,0,0,0,0,0,0
"81",2,17873,"India","Tripura","Gomati",609603,51.89,44.41,54.37,51.43,48.63,61.35,44.82,48.23,50.89,54.07,45.72,51.07,48.23,49.68,51.92,45.73,44.3,46.83,42.5,41.17,41.09,35.89,38.98,38.07,33.75,32.73,4.6,3.9,4.8,4.6,4.3,5.5,3.9,4.2,4.5,4.8,4,4.5,4.2,4.4,4.6,4,3.9,4.1,3.7,3.5,3.5,3,3.3,3.2,2.8,2.7,1.2,0.4,1.4,1.1,0.8,2.1,0.5,0.8,1.1,1.4,0.6,1.1,0.8,0.9,1.2,0.6,0.4,0.7,0.2,0.1,0.1,0,0,0,0,0
"82",2,17911,"India","Uttar Pradesh","Gonda",3989734,50.22,56.59,61.07,57.29,60.89,61.29,65.87,72.65,64.72,50.55,60.28,59.68,68.96,59.56,60.92,61.86,55.7,53.29,48.37,50.8,51.78,44.55,50.09,43.46,33.98,36.56,4.4,5.1,5.5,5.1,5.5,5.5,6,6.6,5.9,4.5,5.4,5.4,6.3,5.3,5.5,5.6,5,4.7,4.3,4.5,4.6,3.9,4.4,3.8,2.8,3.1,1,1.6,2.1,1.7,2,2.1,2.5,3.2,2.4,1,2,1.9,2.8,1.9,2.1,2.1,1.5,1.3,0.8,1.1,1.2,0.4,1,0.3,0,0
"83",2,17369,"India","Bihar","Gopalganj",3116760,67.35,73.5,73.98,74.77,76.87,88.04,84.14,92.77,83.4,80.25,81.97,86.08,83.31,75.38,78.26,78.79,75.15,73.02,65.58,61.98,60.84,59.22,66.29,56.53,46.09,44.93,6.1,6.7,6.8,6.8,7,8.1,7.8,8.6,7.7,7.4,7.5,7.9,7.7,6.9,7.2,7.2,6.9,6.7,5.9,5.6,5.5,5.3,6,5,4,3.9,2.7,3.3,3.3,3.4,3.6,4.7,4.3,5.2,4.3,3.9,4.1,4.5,4.2,3.5,3.7,3.8,3.4,3.2,2.5,2.2,2,1.9,2.6,1.6,0.6,0.5
"84",2,17912,"India","Uttar Pradesh","Gorakhpur",4938647,59.78,66.06,67.79,66.13,68.08,73.62,73.87,84.87,75.38,63.91,71.64,72.17,77.56,68.09,68.27,71.08,64.39,62.92,57.2,55.97,55.15,51.1,57.54,49.05,38.73,40.88,5.4,6,6.2,6,6.2,6.7,6.7,7.8,6.9,5.8,6.5,6.6,7.1,6.2,6.2,6.5,5.8,5.7,5.1,5,4.9,4.5,5.1,4.3,3.3,3.5,1.9,2.6,2.7,2.6,2.8,3.3,3.3,4.4,3.5,2.3,3.1,3.2,3.7,2.8,2.8,3,2.4,2.2,1.7,1.6,1.5,1.1,1.7,0.9,0,0.1
